controller,value,date,time
MIST,0,2020-11-07,12:16:02
MIST,0,2020-11-07,12:16:02
MIST,1,2020-11-07,13:00:31
MIST,0,2020-11-07,13:04:01
MIST,0,2020-11-07,13:04:01
MIST,0,2020-11-07,13:04:01
MIST,1,2020-11-07,13:22:01
MIST,0,2020-11-07,13:24:31
MIST,0,2020-11-07,13:24:31
MIST,0,2020-11-07,13:24:31
MIST,0,2020-11-07,13:24:31
MIST,0,2020-11-07,13:24:31
MIST,1,2020-11-07,14:18:01
MIST,0,2020-11-07,14:21:01
MIST,0,2020-11-07,14:21:01
MIST,0,2020-11-07,14:21:01
MIST,0,2020-11-07,14:21:01
MIST,0,2020-11-07,14:21:01
MIST,0,2020-11-07,14:21:01
MIST,0,2020-11-07,14:21:01
MIST,0,2020-11-07,14:21:01
MIST,0,2020-11-07,14:21:01
MIST,0,2020-11-07,14:21:01
MIST,0,2020-11-07,14:21:01
MIST,0,2020-11-07,14:21:01
MIST,0,2020-11-07,14:21:01
MIST,0,2020-11-07,14:21:01
MIST,0,2020-11-07,14:21:01
MIST,0,2020-11-07,14:21:01
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
MIST,1,2020-11-08,13:06:32
MIST,0,2020-11-08,13:10:31
MIST,0,2020-11-08,13:10:31
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
MIST,1,2020-11-09,09:44:31
MIST,0,2020-11-09,09:47:01
MIST,0,2020-11-09,09:47:01
MIST,0,2020-11-09,09:47:01
MIST,0,2020-11-09,09:47:01
MIST,0,2020-11-09,09:47:01
MIST,1,2020-11-09,10:12:31
MIST,0,2020-11-09,10:15:02
MIST,0,2020-11-09,10:15:02
MIST,0,2020-11-09,10:15:02
MIST,1,2020-11-09,10:27:31
MIST,0,2020-11-09,10:30:32
MIST,0,2020-11-09,10:30:32
MIST,0,2020-11-09,10:30:32
MIST,0,2020-11-09,10:30:32
MIST,0,2020-11-09,10:30:32
MIST,0,2020-11-09,10:30:32
MIST,0,2020-11-09,10:30:32
MIST,0,2020-11-09,10:30:32
MIST,0,2020-11-09,10:30:32
MIST,0,2020-11-09,10:30:32
MIST,0,2020-11-09,10:30:32
MIST,0,2020-11-09,10:30:32
MIST,0,2020-11-09,10:30:32
MIST,0,2020-11-09,10:30:32
MIST,0,2020-11-09,10:30:32
MIST,1,2020-11-09,13:24:01
MIST,0,2020-11-09,13:26:31
MIST,1,2020-11-09,13:42:31
MIST,0,2020-11-09,13:45:32
MIST,0,2020-11-09,13:45:32
MIST,0,2020-11-09,13:45:32
MIST,0,2020-11-09,13:45:32
MIST,0,2020-11-09,13:45:32
MIST,0,2020-11-09,13:45:32
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
MIST,1,2020-11-11,10:16:31
MIST,0,2020-11-11,10:23:31
MIST,1,2020-11-11,10:32:31
MIST,0,2020-11-11,11:22:31
MIST,1,2020-11-11,11:43:31
MIST,0,2020-11-11,12:04:31
MIST,1,2020-11-11,12:09:31
MIST,0,2020-11-11,12:16:01
MIST,1,2020-11-11,12:29:02
MIST,0,2020-11-11,12:33:31
MIST,0,2020-11-11,12:33:31
MIST,0,2020-11-11,12:33:31
MIST,0,2020-11-11,12:33:31
MIST,0,2020-11-11,12:33:31
MIST,1,2020-11-11,13:27:02
MIST,0,2020-11-11,13:32:31
MIST,1,2020-11-11,13:40:31
MIST,0,2020-11-11,13:51:32
MIST,0,2020-11-11,13:51:32
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
MIST,1,2020-11-12,10:16:02
MIST,0,2020-11-12,10:19:31
MIST,0,2020-11-12,10:19:31
MIST,0,2020-11-12,10:19:31
MIST,1,2020-11-12,10:51:01
MIST,0,2020-11-12,10:51:31
MIST,1,2020-11-12,11:00:01
MIST,0,2020-11-12,11:08:32
MIST,0,2020-11-12,11:08:32
MIST,0,2020-11-12,11:08:32
MIST,0,2020-11-12,11:08:32
MIST,0,2020-11-12,11:08:32
MIST,1,2020-11-12,11:23:01
MIST,0,2020-11-12,11:25:01
MIST,1,2020-11-12,11:39:01
MIST,0,2020-11-12,11:42:32
MIST,1,2020-11-12,11:59:31
MIST,0,2020-11-12,12:02:01
MIST,1,2020-11-12,12:10:31
MIST,0,2020-11-12,12:13:02
MIST,0,2020-11-12,12:13:02
MIST,0,2020-11-12,12:13:02
MIST,0,2020-11-12,12:13:02
MIST,0,2020-11-12,12:13:02
MIST,0,2020-11-12,12:13:02
MIST,0,2020-11-12,12:13:02
MIST,0,2020-11-12,12:13:02
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
MIST,1,2020-11-13,10:12:01
MIST,0,2020-11-13,10:15:32
MIST,0,2020-11-13,10:15:32
MIST,0,2020-11-13,10:15:32
MIST,0,2020-11-13,10:15:32
MIST,0,2020-11-13,10:15:32
MIST,0,2020-11-13,10:15:32
MIST,0,2020-11-13,10:15:32
MIST,0,2020-11-13,10:15:32
MIST,0,2020-11-13,10:15:32
MIST,0,2020-11-13,10:15:32
MIST,0,2020-11-13,10:15:32
MIST,1,2020-11-13,11:00:31
MIST,0,2020-11-13,11:02:31
MIST,0,2020-11-13,11:02:31
MIST,0,2020-11-13,11:02:31
MIST,1,2020-11-13,11:11:01
MIST,0,2020-11-13,11:12:31
MIST,0,2020-11-13,11:12:31
MIST,0,2020-11-13,11:12:31
MIST,1,2020-11-13,11:22:01
MIST,0,2020-11-13,11:25:32
MIST,1,2020-11-13,11:42:32
MIST,0,2020-11-13,11:46:31
MIST,0,2020-11-13,11:46:31
MIST,0,2020-11-13,11:46:31
MIST,1,2020-11-13,12:31:01
MIST,0,2020-11-13,12:35:01
MIST,1,2020-11-13,12:42:32
MIST,0,2020-11-13,12:46:31
MIST,0,2020-11-13,12:46:31
MIST,0,2020-11-13,12:46:31
MIST,0,2020-11-13,12:46:31
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
MIST,1,2020-11-14,11:24:32
MIST,0,2020-11-14,11:28:32
MIST,0,2020-11-14,11:28:32
MIST,0,2020-11-14,11:28:32
MIST,0,2020-11-14,11:28:32
MIST,0,2020-11-14,11:28:32
MIST,1,2020-11-14,11:42:31
MIST,0,2020-11-14,11:43:01
MIST,0,2020-11-14,11:43:01
MIST,0,2020-11-14,11:43:01
MIST,0,2020-11-14,11:43:01
MIST,0,2020-11-14,11:43:01
MIST,0,2020-11-14,11:43:01
MIST,0,2020-11-14,11:43:01
MIST,1,2020-11-14,12:26:02
MIST,0,2020-11-14,12:29:31
MIST,1,2020-11-14,13:05:31
MIST,0,2020-11-14,13:08:32
MIST,0,2020-11-14,13:08:32
MIST,0,2020-11-14,13:08:32
MIST,1,2020-11-14,13:33:32
MIST,0,2020-11-14,13:37:01
MIST,0,2020-11-14,13:37:01
MIST,0,2020-11-14,13:37:01
MIST,1,2020-11-14,13:55:31
MIST,0,2020-11-14,13:59:02
MIST,0,2020-11-14,13:59:02
MIST,0,2020-11-14,13:59:02
MIST,0,2020-11-14,13:59:02
MIST,0,2020-11-14,13:59:02
MIST,0,2020-11-14,13:59:02
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
MIST,1,2020-11-15,10:34:31
MIST,0,2020-11-15,10:37:32
MIST,0,2020-11-15,10:37:32
MIST,0,2020-11-15,10:37:32
MIST,0,2020-11-15,10:37:32
MIST,0,2020-11-15,10:37:32
MIST,1,2020-11-15,11:22:02
MIST,0,2020-11-15,11:24:01
MIST,1,2020-11-15,11:32:31
MIST,0,2020-11-15,11:34:31
MIST,0,2020-11-15,11:34:31
MIST,0,2020-11-15,11:34:31
MIST,1,2020-11-15,12:14:01
MIST,0,2020-11-15,12:17:02
MIST,0,2020-11-15,12:17:02
MIST,0,2020-11-15,12:17:02
MIST,0,2020-11-15,12:17:02
MIST,0,2020-11-15,12:17:02
MIST,0,2020-11-15,12:17:02
MIST,0,2020-11-15,12:17:02
MIST,1,2020-11-15,13:12:02
MIST,0,2020-11-15,13:15:32
MIST,0,2020-11-15,13:15:32
MIST,0,2020-11-15,13:15:32
MIST,0,2020-11-15,13:15:32
MIST,0,2020-11-15,13:15:32
MIST,0,2020-11-15,13:15:32
MIST,0,2020-11-15,13:15:32
MIST,1,2020-11-15,14:21:01
MIST,0,2020-11-15,14:23:31
MIST,1,2020-11-15,14:25:31
MIST,0,2020-11-15,14:26:01
MIST,1,2020-11-15,14:33:01
MIST,0,2020-11-15,14:35:32
MIST,0,2020-11-15,14:35:32
MIST,0,2020-11-15,14:35:32
MIST,0,2020-11-15,14:35:32
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
MIST,1,2020-11-17,12:37:32
MIST,0,2020-11-17,12:45:02
MIST,0,2020-11-17,12:45:02
MIST,0,2020-11-17,12:45:02
MIST,1,2020-11-17,13:03:32
MIST,0,2020-11-17,13:10:02
MIST,0,2020-11-17,13:10:02
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
MIST,1,2020-11-18,11:22:01
MIST,0,2020-11-18,11:24:32
MIST,0,2020-11-18,11:24:32
MIST,0,2020-11-18,11:24:32
MIST,0,2020-11-18,11:24:32
MIST,0,2020-11-18,11:24:32
MIST,1,2020-11-18,11:49:31
MIST,0,2020-11-18,11:51:32
MIST,1,2020-11-18,12:23:31
MIST,0,2020-11-18,12:27:02
MIST,0,2020-11-18,12:27:02
MIST,0,2020-11-18,12:27:02
MIST,0,2020-11-18,12:27:02
MIST,0,2020-11-18,12:27:02
MIST,1,2020-11-18,13:00:32
MIST,0,2020-11-18,13:02:01
MIST,0,2020-11-18,13:02:01
MIST,0,2020-11-18,13:02:01
MIST,0,2020-11-18,13:02:01
MIST,0,2020-11-18,13:02:01
MIST,0,2020-11-18,13:02:01
MIST,0,2020-11-18,13:02:01
MIST,1,2020-11-18,14:40:02
MIST,0,2020-11-18,14:43:32
MIST,0,2020-11-18,14:43:32
MIST,0,2020-11-18,14:43:32
MIST,0,2020-11-18,14:43:32
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
MIST,1,2020-11-19,10:51:01
MIST,0,2020-11-19,10:53:31
MIST,1,2020-11-19,11:16:31
MIST,0,2020-11-19,11:19:32
MIST,0,2020-11-19,11:19:32
MIST,0,2020-11-19,11:19:32
MIST,1,2020-11-19,12:01:32
MIST,0,2020-11-19,12:04:32
MIST,1,2020-11-19,12:14:31
MIST,0,2020-11-19,12:16:01
MIST,0,2020-11-19,12:16:01
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
MIST,1,2020-11-20,10:30:31
MIST,0,2020-11-20,10:32:31
MIST,0,2020-11-20,10:32:31
MIST,0,2020-11-20,10:32:31
MIST,1,2020-11-20,10:48:31
MIST,0,2020-11-20,10:50:31
MIST,0,2020-11-20,10:50:31
MIST,0,2020-11-20,10:50:31
MIST,1,2020-11-20,11:07:31
MIST,0,2020-11-20,11:10:31
MIST,0,2020-11-20,11:10:31
MIST,0,2020-11-20,11:10:31
MIST,1,2020-11-20,11:33:31
MIST,0,2020-11-20,11:36:31
MIST,1,2020-11-20,11:52:01
MIST,0,2020-11-20,11:54:31
MIST,1,2020-11-20,12:07:31
MIST,0,2020-11-20,12:10:31
MIST,0,2020-11-20,12:10:31
MIST,0,2020-11-20,12:10:31
MIST,1,2020-11-20,12:28:32
MIST,0,2020-11-20,12:32:01
MIST,1,2020-11-20,12:46:31
MIST,0,2020-11-20,12:48:31
MIST,0,2020-11-20,12:48:31
MIST,0,2020-11-20,12:48:31
MIST,1,2020-11-20,13:09:01
MIST,0,2020-11-20,13:11:31
MIST,1,2020-11-20,13:27:31
MIST,0,2020-11-20,13:29:01
MIST,1,2020-11-20,13:58:31
MIST,0,2020-11-20,14:01:01
MIST,1,2020-11-20,14:19:31
MIST,0,2020-11-20,14:21:31
MIST,0,2020-11-20,14:21:31
MIST,0,2020-11-20,14:21:31
MIST,0,2020-11-20,14:21:31
,,,
,,,
,,,
MIST,1,2020-11-21,10:33:31
MIST,0,2020-11-21,10:37:01
MIST,1,2020-11-21,11:02:31
MIST,0,2020-11-21,11:05:01
MIST,1,2020-11-21,11:13:01
MIST,0,2020-11-21,11:15:01
MIST,0,2020-11-21,11:15:01
MIST,0,2020-11-21,11:15:01
MIST,1,2020-11-21,11:24:31
MIST,0,2020-11-21,11:27:01
MIST,1,2020-11-21,11:44:01
MIST,0,2020-11-21,11:46:31
MIST,1,2020-11-21,11:56:31
MIST,0,2020-11-21,12:00:02
MIST,0,2020-11-21,12:00:02
MIST,0,2020-11-21,12:00:02
MIST,0,2020-11-21,12:00:02
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
MIST,1,2020-11-26,12:10:02
MIST,0,2020-11-26,12:11:01
MIST,1,2020-11-26,12:37:01
MIST,0,2020-11-26,12:39:31
MIST,1,2020-11-26,12:57:31
MIST,0,2020-11-26,13:00:32
MIST,0,2020-11-26,13:00:32
MIST,0,2020-11-26,13:00:32
MIST,0,2020-11-26,13:00:32
MIST,0,2020-11-26,13:00:32
MIST,1,2020-11-26,14:49:31
MIST,0,2020-11-26,14:52:31
MIST,0,2020-11-26,14:52:31
MIST,0,2020-11-26,14:52:31
MIST,0,2020-11-26,14:52:31
MIST,0,2020-11-26,14:52:31
MIST,0,2020-11-26,14:52:31
MIST,0,2020-11-26,14:52:31
MIST,0,2020-11-26,14:52:31
MIST,0,2020-11-26,14:52:31
MIST,0,2020-11-26,14:52:31
MIST,0,2020-11-26,14:52:31
MIST,0,2020-11-26,14:52:31
MIST,0,2020-11-26,14:52:31
MIST,0,2020-11-26,14:52:31
,,,
,,,
,,,
,,,
,,,
,,,
,,,
MIST,1,2020-11-27,10:28:31
MIST,0,2020-11-27,10:31:02
MIST,0,2020-11-27,10:31:02
MIST,0,2020-11-27,10:31:02
MIST,0,2020-11-27,10:31:02
MIST,0,2020-11-27,10:31:02
MIST,1,2020-11-27,11:15:01
MIST,0,2020-11-27,11:17:31
MIST,1,2020-11-27,11:44:01
MIST,0,2020-11-27,11:47:01
MIST,0,2020-11-27,11:47:01
MIST,0,2020-11-27,11:47:01
MIST,1,2020-11-27,11:59:31
MIST,0,2020-11-27,12:02:01
MIST,1,2020-11-27,12:25:31
MIST,0,2020-11-27,12:28:31
MIST,0,2020-11-27,12:28:31
MIST,0,2020-11-27,12:28:31
MIST,1,2020-11-27,12:51:01
MIST,0,2020-11-27,12:53:01
MIST,0,2020-11-27,12:53:01
MIST,0,2020-11-27,12:53:01
MIST,1,2020-11-27,13:20:01
MIST,1,2020-11-27,13:20:01
MIST,0,2020-11-27,13:22:31
MIST,0,2020-11-27,13:22:31
MIST,0,2020-11-27,13:22:31
MIST,0,2020-11-27,13:22:31
MIST,1,2020-11-27,13:45:01
MIST,0,2020-11-27,13:48:01
MIST,0,2020-11-27,13:48:01
MIST,0,2020-11-27,13:48:01
MIST,0,2020-11-27,13:48:01
MIST,0,2020-11-27,13:48:01
MIST,0,2020-11-27,13:48:01
MIST,0,2020-11-27,13:48:01
MIST,0,2020-11-27,13:48:01
MIST,0,2020-11-27,13:48:01
MIST,0,2020-11-27,13:48:01
MIST,0,2020-11-27,13:48:01
MIST,0,2020-11-27,13:48:01
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
MIST,1,2020-11-28,10:45:31
MIST,0,2020-11-28,10:47:01
MIST,1,2020-11-28,10:57:31
MIST,0,2020-11-28,11:00:01
MIST,1,2020-11-28,11:11:31
MIST,0,2020-11-28,11:13:01
MIST,1,2020-11-28,11:23:01
MIST,0,2020-11-28,11:26:01
MIST,0,2020-11-28,11:26:01
MIST,0,2020-11-28,11:26:01
MIST,0,2020-11-28,11:26:01
MIST,0,2020-11-28,11:26:01
MIST,0,2020-11-28,11:26:01
MIST,0,2020-11-28,11:26:01
MIST,0,2020-11-28,11:26:01
MIST,0,2020-11-28,11:26:01
MIST,1,2020-11-28,12:26:01
MIST,0,2020-11-28,12:29:31
MIST,0,2020-11-28,12:29:31
MIST,0,2020-11-28,12:29:31
MIST,1,2020-11-28,12:53:31
MIST,0,2020-11-28,12:57:01
MIST,1,2020-11-28,13:06:01
MIST,0,2020-11-28,13:08:01
MIST,1,2020-11-28,13:46:01
MIST,0,2020-11-28,13:49:01
MIST,1,2020-11-28,13:55:01
MIST,0,2020-11-28,13:58:01
MIST,0,2020-11-28,13:58:01
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
MIST,1,2020-11-29,10:58:31
MIST,0,2020-11-29,11:00:31
MIST,1,2020-11-29,11:30:01
MIST,0,2020-11-29,11:33:01
MIST,0,2020-11-29,11:33:01
MIST,0,2020-11-29,11:33:01
MIST,0,2020-11-29,11:33:01
MIST,0,2020-11-29,11:33:01
MIST,1,2020-11-29,11:53:31
MIST,0,2020-11-29,11:56:31
MIST,1,2020-11-29,12:22:31
MIST,0,2020-11-29,12:25:31
MIST,0,2020-11-29,12:25:31
MIST,0,2020-11-29,12:25:31
MIST,0,2020-11-29,12:25:31
MIST,0,2020-11-29,12:25:31
MIST,0,2020-11-29,12:25:31
MIST,0,2020-11-29,12:25:31
MIST,1,2020-11-29,13:09:31
MIST,0,2020-11-29,13:12:31
MIST,0,2020-11-29,13:12:31
MIST,0,2020-11-29,13:12:31
MIST,0,2020-11-29,13:12:31
MIST,0,2020-11-29,13:12:31
MIST,0,2020-11-29,13:12:31
MIST,0,2020-11-29,13:12:31
MIST,1,2020-11-29,13:51:31
MIST,0,2020-11-29,13:54:01
MIST,0,2020-11-29,13:54:01
MIST,0,2020-11-29,13:54:01
MIST,1,2020-11-29,14:11:01
MIST,0,2020-11-29,14:14:01
MIST,1,2020-11-29,14:27:31
MIST,0,2020-11-29,14:31:01
MIST,1,2020-11-29,14:42:01
MIST,0,2020-11-29,14:45:01
MIST,1,2020-11-29,14:56:01
MIST,0,2020-11-29,14:58:31
MIST,1,2020-11-29,15:09:01
MIST,0,2020-11-29,15:11:01
MIST,0,2020-11-29,15:11:01
MIST,0,2020-11-29,15:11:01
MIST,0,2020-11-29,15:11:01
MIST,0,2020-11-29,15:11:01
MIST,0,2020-11-29,15:11:01
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
MIST,1,2020-11-30,10:19:01
MIST,0,2020-11-30,10:22:01
MIST,1,2020-11-30,10:40:01
MIST,1,2020-11-30,10:40:01
MIST,0,2020-11-30,10:42:01
MIST,0,2020-11-30,10:42:01
MIST,0,2020-11-30,10:42:01
MIST,0,2020-11-30,10:42:01
MIST,1,2020-11-30,10:55:31
MIST,0,2020-11-30,10:58:01
MIST,1,2020-11-30,11:17:01
MIST,0,2020-11-30,11:20:01
MIST,0,2020-11-30,11:20:01
MIST,0,2020-11-30,11:20:01
MIST,1,2020-11-30,11:37:31
MIST,0,2020-11-30,11:39:31
MIST,0,2020-11-30,11:39:31
MIST,0,2020-11-30,11:39:31
MIST,1,2020-11-30,12:36:01
MIST,0,2020-11-30,12:40:01
MIST,1,2020-11-30,12:52:31
MIST,0,2020-11-30,12:55:01
MIST,0,2020-11-30,12:55:01
MIST,0,2020-11-30,12:55:01
MIST,0,2020-11-30,12:55:01
MIST,0,2020-11-30,12:55:01
MIST,1,2020-11-30,13:23:31
MIST,0,2020-11-30,13:27:01
MIST,1,2020-11-30,13:37:01
MIST,0,2020-11-30,13:40:31
MIST,0,2020-11-30,13:40:31
MIST,0,2020-11-30,13:40:31
MIST,0,2020-11-30,13:40:31
MIST,0,2020-11-30,13:40:31
MIST,0,2020-11-30,13:40:31
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
MIST,1,2020-12-06,12:13:01
MIST,0,2020-12-06,12:16:01
MIST,1,2020-12-06,12:29:01
MIST,0,2020-12-06,12:31:31
MIST,1,2020-12-06,13:10:31
MIST,0,2020-12-06,13:13:01
MIST,0,2020-12-06,13:13:01
MIST,0,2020-12-06,13:13:01
MIST,1,2020-12-06,13:28:31
MIST,0,2020-12-06,13:30:31
MIST,1,2020-12-06,13:45:31
MIST,0,2020-12-06,13:49:01
MIST,1,2020-12-06,14:18:31
MIST,0,2020-12-06,14:21:01
MIST,0,2020-12-06,14:21:01
MIST,0,2020-12-06,14:21:01
MIST,1,2020-12-06,14:45:01
MIST,0,2020-12-06,14:47:31
MIST,0,2020-12-06,14:47:31
MIST,0,2020-12-06,14:47:31
MIST,0,2020-12-06,14:47:31
MIST,0,2020-12-06,14:47:31
MIST,0,2020-12-06,14:47:31
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
MIST,1,2020-12-07,11:40:31
MIST,0,2020-12-07,11:43:01
MIST,0,2020-12-07,11:43:01
MIST,0,2020-12-07,11:43:01
MIST,1,2020-12-07,12:00:01
MIST,0,2020-12-07,12:02:31
MIST,0,2020-12-07,12:02:31
MIST,0,2020-12-07,12:02:31
MIST,1,2020-12-07,12:19:31
MIST,0,2020-12-07,12:23:01
MIST,1,2020-12-07,12:31:01
MIST,0,2020-12-07,12:34:01
MIST,0,2020-12-07,12:34:01
MIST,0,2020-12-07,12:34:01
MIST,1,2020-12-07,12:46:01
MIST,0,2020-12-07,12:48:31
MIST,1,2020-12-07,13:07:01
MIST,0,2020-12-07,13:09:31
MIST,1,2020-12-07,13:20:31
MIST,0,2020-12-07,13:23:31
MIST,1,2020-12-07,13:35:31
MIST,0,2020-12-07,13:38:01
MIST,1,2020-12-07,14:07:01
MIST,0,2020-12-07,14:09:31
MIST,0,2020-12-07,14:09:31
MIST,0,2020-12-07,14:09:31
MIST,1,2020-12-07,14:37:01
MIST,0,2020-12-07,14:39:31
MIST,1,2020-12-07,15:17:31
MIST,0,2020-12-07,15:18:01
MIST,0,2020-12-07,15:18:01
MIST,0,2020-12-07,15:18:01
MIST,0,2020-12-07,15:18:01
MIST,0,2020-12-07,15:18:01
MIST,1,2020-12-07,15:32:31
MIST,0,2020-12-07,15:33:01
MIST,0,2020-12-07,15:33:01
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
MIST,1,2020-12-08,11:37:31
MIST,0,2020-12-08,11:39:31
MIST,1,2020-12-08,12:03:31
MIST,0,2020-12-08,12:06:01
MIST,1,2020-12-08,12:20:01
MIST,0,2020-12-08,12:22:31
MIST,0,2020-12-08,12:22:31
MIST,0,2020-12-08,12:22:31
MIST,1,2020-12-08,12:44:01
MIST,0,2020-12-08,12:47:01
MIST,1,2020-12-08,13:03:31
MIST,0,2020-12-08,13:06:31
MIST,1,2020-12-08,13:34:31
MIST,0,2020-12-08,13:38:01
MIST,0,2020-12-08,13:38:01
MIST,0,2020-12-08,13:38:01
MIST,0,2020-12-08,13:38:01
MIST,0,2020-12-08,13:38:01
MIST,0,2020-12-08,13:38:01
MIST,0,2020-12-08,13:38:01
MIST,1,2020-12-08,14:17:01
MIST,0,2020-12-08,14:19:31
MIST,0,2020-12-08,14:19:31
,,,
,,,
,,,
,,,
,,,
,,,
,,,
MIST,1,2020-12-09,11:09:01
MIST,0,2020-12-09,11:09:31
MIST,1,2020-12-09,11:33:01
MIST,0,2020-12-09,11:35:31
MIST,0,2020-12-09,11:35:31
MIST,0,2020-12-09,11:35:31
MIST,1,2020-12-09,11:59:31
MIST,0,2020-12-09,12:02:31
MIST,1,2020-12-09,12:13:31
MIST,0,2020-12-09,12:16:01
MIST,1,2020-12-09,12:29:01
MIST,0,2020-12-09,12:31:31
